COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CHL,Chile,CPNCU,Current prices in NCU,2002,2002,CLP,Chilean Peso,0,Units,,,5486141.77,,
CHL,Chile,CPNCU,Current prices in NCU,2003,2003,CLP,Chilean Peso,0,Units,,,5823564.062,,
CHL,Chile,CPNCU,Current prices in NCU,2004,2004,CLP,Chilean Peso,0,Units,,,6085445.403,,
CHL,Chile,CPNCU,Current prices in NCU,2005,2005,CLP,Chilean Peso,0,Units,,,6327080.008,,
CHL,Chile,CPNCU,Current prices in NCU,2006,2006,CLP,Chilean Peso,0,Units,,,6393763.413,,
CHL,Chile,CPNCU,Current prices in NCU,2007,2007,CLP,Chilean Peso,0,Units,,,6671732.442,,
CHL,Chile,CPNCU,Current prices in NCU,2008,2008,CLP,Chilean Peso,0,Units,,,7351592.759,,
CHL,Chile,CPNCU,Current prices in NCU,2009,2009,CLP,Chilean Peso,0,Units,,,8030378.079,,
CHL,Chile,CPNCU,Current prices in NCU,2010,2010,CLP,Chilean Peso,0,Units,,,8626449.273,,
CHL,Chile,CPNCU,Current prices in NCU,2011,2011,CLP,Chilean Peso,0,Units,,,9036801.393,,
CHL,Chile,CPNCU,Current prices in NCU,2012,2012,CLP,Chilean Peso,0,Units,,,9605684.681,,
CHL,Chile,CPNCU,Current prices in NCU,2013,2013,CLP,Chilean Peso,0,Units,,,10157069.82,,
CHL,Chile,CPNCU,Current prices in NCU,2014,2014,CLP,Chilean Peso,0,Units,,,10825439.26,,
CHL,Chile,CPNCU,Current prices in NCU,2015,2015,CLP,Chilean Peso,0,Units,,,11422641.24,,
CHL,Chile,CPNCU,Current prices in NCU,2016,2016,CLP,Chilean Peso,0,Units,,,12204578.88,,
CHL,Chile,CPNCU,Current prices in NCU,2017,2017,CLP,Chilean Peso,0,Units,,,12129034.27,,
CHL,Chile,CPNCU,Current prices in NCU,2018,2018,CLP,Chilean Peso,0,Units,,,12540418.98,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2000,2000,CLP,Chilean Peso,0,Units,2018,2018,9389799.65,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2001,2001,CLP,Chilean Peso,0,Units,2018,2018,9686584.83,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2002,2002,CLP,Chilean Peso,0,Units,2018,2018,9811654.438,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2003,2003,CLP,Chilean Peso,0,Units,2018,2018,10158406.71,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2004,2004,CLP,Chilean Peso,0,Units,2018,2018,10413801.72,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2005,2005,CLP,Chilean Peso,0,Units,2018,2018,10333695.43,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2006,2006,CLP,Chilean Peso,0,Units,2018,2018,10119877.76,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2007,2007,CLP,Chilean Peso,0,Units,2018,2018,10155964.51,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2008,2008,CLP,Chilean Peso,0,Units,2018,2018,10360298.05,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2009,2009,CLP,Chilean Peso,0,Units,2018,2018,11113219.59,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2010,2010,CLP,Chilean Peso,0,Units,2018,2018,11539999.86,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2011,2011,CLP,Chilean Peso,0,Units,2018,2018,11607282.83,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2012,2012,CLP,Chilean Peso,0,Units,2018,2018,11981102.09,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2013,2013,CLP,Chilean Peso,0,Units,2018,2018,12290337.69,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2014,2014,CLP,Chilean Peso,0,Units,2018,2018,12391936.4,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2015,2015,CLP,Chilean Peso,0,Units,2018,2018,12371442.89,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2016,2016,CLP,Chilean Peso,0,Units,2018,2018,12785743.17,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2017,2017,CLP,Chilean Peso,0,Units,2018,2018,12374862.86,,
CHL,Chile,CNPNCU,2018 constant prices and NCU,2018,2018,CLP,Chilean Peso,0,Units,2018,2018,12540418.98,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,20309.97558,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,20951.91683,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,21222.44025,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,21972.45948,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,22524.87449,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,22351.60597,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,21889.12202,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,21967.17702,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,22409.14698,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,24037.70335,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,24960.82175,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,25106.35365,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,25914.9183,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,26583.78961,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,26803.54588,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,26759.21876,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,27655.34315,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,26766.6161,,
CHL,Chile,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,27124.71115,,
LVA,Latvia,CPNCU,Current prices in NCU,2000,2000,EUR,Euro,0,Units,,,3060.194241,,
LVA,Latvia,CPNCU,Current prices in NCU,2001,2001,EUR,Euro,0,Units,,,3237.104128,,
LVA,Latvia,CPNCU,Current prices in NCU,2002,2002,EUR,Euro,0,Units,,,3310.401207,,
LVA,Latvia,CPNCU,Current prices in NCU,2003,2003,EUR,Euro,0,Units,,,3737.300338,,
LVA,Latvia,CPNCU,Current prices in NCU,2004,2004,EUR,Euro,0,Units,,,4328.653624,,
LVA,Latvia,CPNCU,Current prices in NCU,2005,2005,EUR,Euro,0,Units,,,5527.622637,,
LVA,Latvia,CPNCU,Current prices in NCU,2006,2006,EUR,Euro,0,Units,,,6714.151913,,
LVA,Latvia,CPNCU,Current prices in NCU,2007,2007,EUR,Euro,0,Units,,,9250.069972,,
LVA,Latvia,CPNCU,Current prices in NCU,2008,2008,EUR,Euro,0,Units,,,10833.43572,,
LVA,Latvia,CPNCU,Current prices in NCU,2009,2009,EUR,Euro,0,Units,,,9417.061791,,
LVA,Latvia,CPNCU,Current prices in NCU,2010,2010,EUR,Euro,0,Units,,,8823.192178,,
LVA,Latvia,CPNCU,Current prices in NCU,2011,2011,EUR,Euro,0,Units,,,9038.562368,,
LVA,Latvia,CPNCU,Current prices in NCU,2012,2012,EUR,Euro,0,Units,,,9731.482306,,
LVA,Latvia,CPNCU,Current prices in NCU,2013,2013,EUR,Euro,0,Units,,,10224.92349,,
LVA,Latvia,CPNCU,Current prices in NCU,2014,2014,EUR,Euro,0,Units,,,11087.54932,,
LVA,Latvia,CPNCU,Current prices in NCU,2015,2015,EUR,Euro,0,Units,,,11975.97613,,
LVA,Latvia,CPNCU,Current prices in NCU,2016,2016,EUR,Euro,0,Units,,,12807.41634,,
LVA,Latvia,CPNCU,Current prices in NCU,2017,2017,EUR,Euro,0,Units,,,13786.85161,,
LVA,Latvia,CPNCU,Current prices in NCU,2018,2018,EUR,Euro,0,Units,,,14718.81859,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,6320.628041,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,6534.630206,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,6329.928711,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,6799.212174,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,7360.833558,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,8567.641278,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,9456.881423,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,11666.5954,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,12051.60843,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,10882.33845,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,10455.34216,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,10090.91269,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,10511.72792,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,11017.4358,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,11752.32832,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,12825.69194,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,13571.44781,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,14171.03891,,
LVA,Latvia,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,14718.81859,,
LVA,Latvia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,10987.35197,,
